"No.","Time","Source","Destination","Protocol","Length","Info", 1736885364.161848000, 45210
"1779","27.492055","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.653911000, 38262
"1780","27.492063","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=693877 Win=1360384 Len=0", 1736885391.654012000, 443
"1781","27.492164","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654019000, 38262
"1782","27.492171","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=695289 Win=1363328 Len=0", 1736885391.654166000, 443
"1783","27.492318","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654174000, 38262
"1784","27.492326","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=696701 Win=1366272 Len=0", 1736885391.654248000, 443
"1785","27.492400","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654254000, 38262
"1786","27.492406","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=698113 Win=1369088 Len=0", 1736885391.654282000, 443
"1787","27.492434","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654294000, 38262
"1788","27.492446","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=699525 Win=1372032 Len=0", 1736885391.654308000, 443
"1789","27.492460","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654313000, 38262
"1790","27.492465","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=700937 Win=1374976 Len=0", 1736885391.654323000, 443
"1791","27.492475","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654327000, 38262
"1792","27.492479","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=702349 Win=1377920 Len=0", 1736885391.654588000, 443
"1793","27.492740","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654598000, 38262
"1794","27.492750","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=703761 Win=1380864 Len=0", 1736885391.654621000, 443
"1795","27.492773","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654626000, 38262
"1796","27.492778","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=705173 Win=1383680 Len=0", 1736885391.654658000, 443
"1797","27.492810","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654662000, 38262
"1798","27.492814","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=706585 Win=1386624 Len=0", 1736885391.654674000, 443
"1799","27.492826","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654677000, 38262
"1800","27.492829","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=707997 Win=1389568 Len=0", 1736885391.654708000, 443
"1801","27.492860","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654713000, 38262
"1802","27.492865","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=709409 Win=1392512 Len=0", 1736885391.654736000, 443
"1803","27.492888","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654741000, 38262
"1804","27.492893","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=710821 Win=1395456 Len=0", 1736885391.654764000, 443
"1805","27.492916","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654767000, 38262
"1806","27.492919","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=712233 Win=1398400 Len=0", 1736885391.654793000, 443
"1807","27.492945","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.654798000, 38262
"1808","27.492950","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=713645 Win=1401216 Len=0", 1736885391.655393000, 443
"1809","27.493545","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655401000, 38262
"1810","27.493553","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=715057 Win=1404160 Len=0", 1736885391.655426000, 443
"1811","27.493578","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655428000, 38262
"1812","27.493580","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=716469 Win=1407104 Len=0", 1736885391.655453000, 443
"1813","27.493605","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655456000, 38262
"1814","27.493608","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=717881 Win=1410048 Len=0", 1736885391.655487000, 443
"1815","27.493639","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655491000, 38262
"1816","27.493643","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=719293 Win=1412992 Len=0", 1736885391.655532000, 443
"1817","27.493684","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655537000, 38262
"1818","27.493689","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=720705 Win=1415808 Len=0", 1736885391.655545000, 443
"1819","27.493697","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655548000, 38262
"1820","27.493700","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=722117 Win=1418752 Len=0", 1736885391.655575000, 443
"1821","27.493727","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655579000, 38262
"1822","27.493731","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=723529 Win=1421696 Len=0", 1736885391.655600000, 443
"1823","27.493752","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655602000, 38262
"1824","27.493754","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=724941 Win=1424640 Len=0", 1736885391.655629000, 443
"1825","27.493781","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.655634000, 38262
"1826","27.493786","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=726353 Win=1427584 Len=0", 1736885391.656343000, 443
"1827","27.494495","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656359000, 38262
"1828","27.494511","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=727765 Win=1430400 Len=0", 1736885391.656559000, 443
"1829","27.494711","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656563000, 38262
"1830","27.494715","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=729177 Win=1433344 Len=0", 1736885391.656594000, 443
"1831","27.494746","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656596000, 38262
"1832","27.494748","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=730589 Win=1436288 Len=0", 1736885391.656615000, 443
"1833","27.494767","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656617000, 38262
"1834","27.494769","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=732001 Win=1439232 Len=0", 1736885391.656636000, 443
"1835","27.494788","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656639000, 38262
"1836","27.494791","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=733413 Win=1442176 Len=0", 1736885391.656659000, 443
"1837","27.494811","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656661000, 38262
"1838","27.494813","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=734825 Win=1445120 Len=0", 1736885391.656681000, 443
"1839","27.494833","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656688000, 38262
"1840","27.494840","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=736237 Win=1447936 Len=0", 1736885391.656729000, 443
"1841","27.494881","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656734000, 38262
"1842","27.494886","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=737649 Win=1450880 Len=0", 1736885391.656743000, 443
"1843","27.494895","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.656746000, 38262
"1844","27.494898","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=739061 Win=1453824 Len=0", 1736885391.656747000, 443
"1845","27.494899","142.251.133.170","10.49.10.60","TLSv1.2","123","Application Data", 1736885391.656750000, 443
"1846","27.494902","142.251.133.170","10.49.10.60","TLSv1.2","85","Application Data", 1736885391.656901000, 57204
"1847","27.495053","10.49.10.60","142.251.133.170","TCP","54","57204  >  443 [ACK] Seq=1016 Ack=518 Win=501 Len=0", 1736885391.657484000, 443
"1848","27.495636","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657484000, 57190
"1849","27.495636","10.49.10.60","142.251.133.170","TCP","1466","57190  >  443 [ACK] Seq=6377 Ack=3278 Win=501 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.657487000, 57190
"1850","27.495639","10.49.10.60","142.251.133.170","TLSv1.2","429","Application Data", 1736885391.657489000, 38262
"1851","27.495641","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=740473 Win=1456768 Len=0", 1736885391.657501000, 443
"1852","27.495653","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657503000, 38262
"1853","27.495655","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=741885 Win=1459712 Len=0", 1736885391.657517000, 57190
"1854","27.495669","10.49.10.60","142.251.133.170","TCP","1466","57190  >  443 [ACK] Seq=8164 Ack=3278 Win=501 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.657518000, 57190
"1855","27.495670","10.49.10.60","142.251.133.170","TCP","1466","57190  >  443 [PSH, ACK] Seq=9576 Ack=3278 Win=501 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.657521000, 443
"1856","27.495673","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657525000, 38262
"1857","27.495677","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=743297 Win=1462528 Len=0", 1736885391.657545000, 57190
"1858","27.495697","10.49.10.60","142.251.133.170","TLSv1.2","128","Application Data", 1736885391.657548000, 443
"1859","27.495700","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657550000, 38262
"1860","27.495702","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=744709 Win=1465472 Len=0", 1736885391.657558000, 443
"1861","27.495710","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657560000, 38262
"1862","27.495712","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=746121 Win=1468416 Len=0", 1736885391.657580000, 443
"1863","27.495732","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657582000, 38262
"1864","27.495734","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=747533 Win=1471360 Len=0", 1736885391.657687000, 443
"1865","27.495839","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657688000, 38262
"1866","27.495840","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=748945 Win=1474304 Len=0", 1736885391.657725000, 443
"1867","27.495877","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657729000, 38262
"1868","27.495881","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=750357 Win=1477120 Len=0", 1736885391.657761000, 443
"1869","27.495913","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.657764000, 38262
"1870","27.495916","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=751769 Win=1480064 Len=0", 1736885391.658108000, 443
"1871","27.496260","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.658115000, 38262
"1872","27.496267","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=753181 Win=1483008 Len=0", 1736885391.658143000, 443
"1873","27.496295","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.658146000, 38262
"1874","27.496298","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=754593 Win=1485952 Len=0", 1736885391.658175000, 443
"1875","27.496327","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.658178000, 38262
"1876","27.496330","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=756005 Win=1488896 Len=0", 1736885391.658196000, 443
"1877","27.496348","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.658200000, 38262
"1878","27.496352","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=757417 Win=1491840 Len=0", 1736885391.658233000, 443
"1879","27.496385","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.658238000, 38262
"1880","27.496390","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=758829 Win=1494656 Len=0", 1736885391.658258000, 443
"1881","27.496410","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.658266000, 38262
"1882","27.496418","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=760241 Win=1497600 Len=0", 1736885391.658306000, 443
"1883","27.496458","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885391.658311000, 38262
"1884","27.496463","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=761653 Win=1500544 Len=0", 1736885391.658321000, 443
"1885","27.496473","142.251.129.67","10.49.10.60","TLSv1.3","1693","Application Data, Application Data, Application Data", 1736885391.658323000, 38262
"1886","27.496475","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=33257 Ack=763292 Win=1503872 Len=0", 1736885391.658406000, 38262
"1887","27.496558","10.49.10.60","142.251.129.67","TLSv1.3","93","Application Data", 1736885391.695777000, 38262
"1888","27.533929","10.49.10.60","142.251.129.67","TCP","1466","38262  >  443 [ACK] Seq=33296 Ack=763292 Win=1503872 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.695784000, 38262
"1889","27.533936","10.49.10.60","142.251.129.67","TLSv1.3","622","Application Data", 1736885391.701365000, 57204
"1890","27.539517","10.49.10.60","142.251.133.170","TLSv1.2","276","Application Data", 1736885391.705573000, 53054
"1891","27.543725","10.49.10.60","142.251.135.78","TCP","1466","53054  >  443 [ACK] Seq=48197 Ack=142482 Win=278144 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.705580000, 53054
"1892","27.543732","10.49.10.60","142.251.135.78","TLSv1.3","1330","Application Data", 1736885391.705616000, 53054
"1893","27.543768","10.49.10.60","142.251.135.78","TLSv1.3","436","Application Data", 1736885391.707660000, 53054
"1894","27.545812","10.49.10.60","142.251.135.78","TCP","1466","53054  >  443 [ACK] Seq=51267 Ack=142482 Win=278144 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.707666000, 53054
"1895","27.545818","10.49.10.60","142.251.135.78","TLSv1.3","1330","Application Data", 1736885391.707699000, 53054
"1896","27.545851","10.49.10.60","142.251.135.78","TLSv1.3","270","Application Data", 1736885391.708268000, 443
"1897","27.546420","142.251.133.170","10.49.10.60","TCP","60","443  >  57204 [ACK] Seq=518 Ack=1016 Win=1049 Len=0", 1736885391.708931000, 443
"1898","27.547083","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=3278 Ack=6377 Win=1050 Len=0", 1736885391.710032000, 53054
"1899","27.548184","10.49.10.60","142.251.135.78","TCP","1466","53054  >  443 [ACK] Seq=54171 Ack=142482 Win=278144 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.710038000, 53054
"1900","27.548190","10.49.10.60","142.251.135.78","TLSv1.3","1330","Application Data", 1736885391.710071000, 53054
"1901","27.548223","10.49.10.60","142.251.135.78","TLSv1.3","541","Application Data", 1736885391.712642000, 443
"1902","27.550794","142.251.133.170","10.49.10.60","TCP","66","[TCP Dup ACK 1898#1] 443  >  57190 [ACK] Seq=3278 Ack=6377 Win=1050 Len=0 SLE=7789 SRE=8164", 1736885391.712666000, 443
"1903","27.550818","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=3278 Ack=8164 Win=1050 Len=0", 1736885391.712711000, 443
"1904","27.550863","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=3278 Ack=9576 Win=1050 Len=0", 1736885391.712731000, 443
"1905","27.550883","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=3278 Ack=10988 Win=1050 Len=0", 1736885391.712751000, 443
"1906","27.550903","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=3278 Ack=11062 Win=1050 Len=0", 1736885391.718370000, 443
"1907","27.556522","142.251.129.67","10.49.10.60","TCP","60","443  >  38262 [ACK] Seq=763292 Ack=33296 Win=238848 Len=0", 1736885391.719985000, 38262
"1908","27.558137","10.49.10.60","142.251.129.67","TCP","1466","38262  >  443 [ACK] Seq=35276 Ack=763292 Win=1503872 Len=1412 [TCP segment of a reassembled PDU]", 1736885391.719990000, 38262
"1909","27.558142","10.49.10.60","142.251.129.67","TLSv1.3","633","Application Data", 1736885391.751852000, 443
"1910","27.590004","142.251.129.67","10.49.10.60","TCP","60","443  >  38262 [ACK] Seq=763292 Ack=34708 Win=237568 Len=0", 1736885391.751865000, 443
"1911","27.590017","142.251.129.67","10.49.10.60","TCP","60","443  >  38262 [ACK] Seq=763292 Ack=35276 Win=237056 Len=0", 1736885391.752945000, 443
"1912","27.591097","142.251.129.67","10.49.10.60","TLSv1.3","133","Application Data", 1736885391.752959000, 443
